municipio_id	municipio	estado	tempo_habitual_desloc	qtd_pessoas	tempo_medio_minutos					
4127601	Tijucas do Sul	PR	30	2717	None					
4127601	Tijucas do Sul	PR	60	948	None					
4127601	Tijucas do Sul	PR	120	140	None					
4127601	Tijucas do Sul	PR	120+	6	None					
4127601	Tijucas do Sul	PR	Total	4869	22					
4127700	Toledo	PR	5	9089	None					
4127700	Toledo	PR	30	34878	None					
4127700	Toledo	PR	60	5011	None					
4127700	Toledo	PR	120	892	None					
4127700	Toledo	PR	120+	130	None					
4127700	Toledo	PR	Total	49999	19					
4127809	Tomazina	PR	5	780	None					
4127809	Tomazina	PR	30	1665	None					
4127809	Tomazina	PR	60	384	None					
4127809	Tomazina	PR	120	110	None					
4127809	Tomazina	PR	120+	11	None					
4127809	Tomazina	PR	Total	2950	20					
4127858	Três Barras do Paraná	PR	5	871	None					
4127858	Três Barras do Paraná	PR	30	1624	None					
4127858	Três Barras do Paraná	PR	60	285	None					
4127858	Três Barras do Paraná	PR	120	27	None					
4127858	Três Barras do Paraná	PR	120+	5	None					
4127858	Três Barras do Paraná	PR	Total	2812	17					
4127882	Tunas do Paraná	PR	5	291	None					
4127882	Tunas do Paraná	PR	30	555	None					
4127882	Tunas do Paraná	PR	60	439	None					
4127882	Tunas do Paraná	PR	120	172	None					
4127882	Tunas do Paraná	PR	120+	6	None					
4127882	Tunas do Paraná	PR	Total	1463	32					
4127908	Tuneiras do Oeste	PR	5	588	None					
4127908	Tuneiras do Oeste	PR	30	1632	None					
4127908	Tuneiras do Oeste	PR	60	657	None					
4127908	Tuneiras do Oeste	PR	120	124	None					
4127908	Tuneiras do Oeste	PR	120+	9	None					
4127908	Tuneiras do Oeste	PR	Total	3011	24					
4127957	Tupãssi	PR	5	882	None					
4127957	Tupãssi	PR	30	1910	None					
4127957	Tupãssi	PR	60	303	None					
4127957	Tupãssi	PR	120	51	None					
4127957	Tupãssi	PR	120+	21	None					
4127957	Tupãssi	PR	Total	3168	18					
4127965	Turvo	PR	5	693	None					
4127965	Turvo	PR	30	2273	None					
4127965	Turvo	PR	60	457	None					
4127965	Turvo	PR	120	154	None					
4127965	Turvo	PR	120+	48	None					
4127965	Turvo	PR	Total	3625	23					
4128005	Ubiratã	PR	5	2004	None					
4128005	Ubiratã	PR	30	4800	None					
4128005	Ubiratã	PR	60	476	None					
4128005	Ubiratã	PR	120	131	None					
4128005	Ubiratã	PR	120+	0	None					
4128005	Ubiratã	PR	Total	7411	17					
4128104	Umuarama	PR	5	6184	None					
4128104	Umuarama	PR	30	27762	None					
4128104	Umuarama	PR	60	3900	None					
4128104	Umuarama	PR	120	680	None					
4128104	Umuarama	PR	120+	185	None					
4128104	Umuarama	PR	Total	38710	20					
4128203	União da Vitória	PR	5	3189	None					
4128203	União da Vitória	PR	30	12771	None					
4128203	União da Vitória	PR	60	1839	None					
4128203	União da Vitória	PR	120	375	None					
4128203	União da Vitória	PR	120+	119	None					
4128203	União da Vitória	PR	Total	18293	20					
4128302	Uniflor	PR	5	444	None					
4128302	Uniflor	PR	30	468	None					
4128302	Uniflor	PR	60	240	None					
4128302	Uniflor	PR	120	56	None					
4128302	Uniflor	PR	120+	0	None					
4128302	Uniflor	PR	Total	1207	21					
4128401	Uraí	PR	5	1138	None					
4128401	Uraí	PR	30	2613	None					
4128401	Uraí	PR	60	437	None					
4128401	Uraí	PR	120	163	None					
4128401	Uraí	PR	120+	38	None					
4128401	Uraí	PR	Total	4389	20					
4128534	Ventania	PR	5	861	None					
4128534	Ventania	PR	30	1547	None					
4128534	Ventania	PR	60	302	None					
4128534	Ventania	PR	120	172	None					
4128534	Ventania	PR	120+	9	None					
4128534	Ventania	PR	Total	2890	21					
4128559	Vera Cruz do Oeste	PR	5	992	None					
4128559	Vera Cruz do Oeste	PR	30	1346	None					
4128559	Vera Cruz do Oeste	PR	60	364	None					
4128559	Vera Cruz do Oeste	PR	120	107	None					
4128559	Vera Cruz do Oeste	PR	120+	10	None					
4128559	Vera Cruz do Oeste	PR	Total	2819	19					
4128609	Verê	PR	5	638	None					
4128609	Verê	PR	30	1107	None					
4128609	Verê	PR	60	184	None					
4128609	Verê	PR	120	23	None					
4128609	Verê	PR	120+	0	None					
4128609	Verê	PR	Total	1951	16					
4128658	Virmond	PR	5	296	None					
4128658	Virmond	PR	30	490	None					
4128658	Virmond	PR	60	90	None					
4128658	Virmond	PR	120	41	None					
4128658	Virmond	PR	120+	0	None					
4128658	Virmond	PR	Total	916	19					
4128708	Vitorino	PR	5	319	None					
4128708	Vitorino	PR	30	1069	None					
4128708	Vitorino	PR	60	186	None					
4128708	Vitorino	PR	120	32	None					
4128708	Vitorino	PR	120+	11	None					
4128708	Vitorino	PR	Total	1617	20					
4128500	Wenceslau Braz	PR	5	1179	None					
4128500	Wenceslau Braz	PR	30	3918	None					
4128500	Wenceslau Braz	PR	60	692	None					
4128500	Wenceslau Braz	PR	120	262	None					
4128500	Wenceslau Braz	PR	120+	60	None					
4128500	Wenceslau Braz	PR	Total	6111	22					
4128807	Xambrê	PR	5	527	None					
4128807	Xambrê	PR	30	1218	None					
4128807	Xambrê	PR	60	180	None					
4128807	Xambrê	PR	120	108	None					
4128807	Xambrê	PR	120+	13	None					
4128807	Xambrê	PR	Total	2046	21					
3300100	Angra dos Reis	RJ	5	6403	None					
3300100	Angra dos Reis	RJ	30	33059	None					
3300100	Angra dos Reis	RJ	60	12994	None					
3300100	Angra dos Reis	RJ	120	2637	None					
3300100	Angra dos Reis	RJ	120+	575	None					
3300100	Angra dos Reis	RJ	Total	55667	27					
3300159	Aperibé	RJ	5	620	None					
3300159	Aperibé	RJ	30	2849	None					
3300159	Aperibé	RJ	60	257	None					
3300159	Aperibé	RJ	120	18	None					
3300159	Aperibé	RJ	120+	13	None					
3300159	Aperibé	RJ	Total	3757	18					
3300209	Araruama	RJ	5	4081	None					
3300209	Araruama	RJ	30	19395	None					
3300209	Araruama	RJ	60	6776	None					
3300209	Araruama	RJ	120	2227	None					
3300209	Araruama	RJ	120+	819	None					
3300209	Araruama	RJ	Total	33298	29					
3300225	Areal	RJ	5	533	None					
3300225	Areal	RJ	30	2125	None					
3300225	Areal	RJ	60	804	None					
3300225	Areal	RJ	120	419	None					
3300225	Areal	RJ	120+	71	None					
3300225	Areal	RJ	Total	3952	31					
3300233	Armação dos Búzios	RJ	5	1655	None					
3300233	Armação dos Búzios	RJ	30	7337	None					
3300233	Armação dos Búzios	RJ	60	998	None					
3300233	Armação dos Búzios	RJ	120	144	None					
3300233	Armação dos Búzios	RJ	120+	40	None					
3300233	Armação dos Búzios	RJ	Total	10174	20					
3300258	Arraial do Cabo	RJ	5	2310	None					
3300258	Arraial do Cabo	RJ	30	5194	None					
3300258	Arraial do Cabo	RJ	60	1027	None					
3300258	Arraial do Cabo	RJ	120	301	None					
3300258	Arraial do Cabo	RJ	120+	77	None					
3300258	Arraial do Cabo	RJ	Total	8908	20					
3300308	Barra do Piraí	RJ	5	3213	None					
3300308	Barra do Piraí	RJ	30	17537	None					
3300308	Barra do Piraí	RJ	60	7902	None					
3300308	Barra do Piraí	RJ	120	1906	None					
3300308	Barra do Piraí	RJ	120+	390	None					
3300308	Barra do Piraí	RJ	Total	30949	29					
3300407	Barra Mansa	RJ	5	4588	None					
3300407	Barra Mansa	RJ	30	34889	None					
3300407	Barra Mansa	RJ	60	18759	None					
3300407	Barra Mansa	RJ	120	3877	None					
3300407	Barra Mansa	RJ	120+	567	None					
3300407	Barra Mansa	RJ	Total	62680	30					
3300456	Belford Roxo	RJ	5	7464	None					
3300456	Belford Roxo	RJ	30	33116	None					
3300456	Belford Roxo	RJ	60	40662	None					
3300456	Belford Roxo	RJ	120	46619	None					
3300456	Belford Roxo	RJ	120+	15693	None					
3300456	Belford Roxo	RJ	Total	143553	59					
3300506	Bom Jardim	RJ	5	1894	None					
3300506	Bom Jardim	RJ	30	4829	None					
3300506	Bom Jardim	RJ	60	2039	None					
3300506	Bom Jardim	RJ	120	495	None					
3300506	Bom Jardim	RJ	120+	29	None					
3300506	Bom Jardim	RJ	Total	9286	25					
3300605	Bom Jesus do Itabapoana	RJ	5	2230	None					
3300605	Bom Jesus do Itabapoana	RJ	30	6295	None					
3300605	Bom Jesus do Itabapoana	RJ	60	1032	None					
3300605	Bom Jesus do Itabapoana	RJ	120	285	None					
3300605	Bom Jesus do Itabapoana	RJ	120+	88	None					
3300605	Bom Jesus do Itabapoana	RJ	Total	9930	20					
3300704	Cabo Frio	RJ	5	7925	None					
3300704	Cabo Frio	RJ	30	37682	None					
3300704	Cabo Frio	RJ	60	13669	None					
3300704	Cabo Frio	RJ	120	3482	None					
3300704	Cabo Frio	RJ	120+	1102	None					
3300704	Cabo Frio	RJ	Total	63861	28					
3300803	Cachoeiras de Macacu	RJ	5	2917	None					
3300803	Cachoeiras de Macacu	RJ	30	10294	None					
3300803	Cachoeiras de Macacu	RJ	60	2392	None					
3300803	Cachoeiras de Macacu	RJ	120	1049	None					
3300803	Cachoeiras de Macacu	RJ	120+	523	None					
3300803	Cachoeiras de Macacu	RJ	Total	17174	27					
3300902	Cambuci	RJ	5	1393	None					
3300902	Cambuci	RJ	30	2977	None					
3300902	Cambuci	RJ	60	357	None					
3300902	Cambuci	RJ	120	99	None					
3300902	Cambuci	RJ	120+	54	None					
3300902	Cambuci	RJ	Total	4880	18					
3301009	Campos dos Goytacazes	RJ	5	12481	None					
3301009	Campos dos Goytacazes	RJ	30	72602	None					
3301009	Campos dos Goytacazes	RJ	60	33692	None					
3301009	Campos dos Goytacazes	RJ	120	8783	None					
3301009	Campos dos Goytacazes	RJ	120+	1206	None					
3301009	Campos dos Goytacazes	RJ	Total	129064	19					
3301108	Cantagalo	RJ	5	962	None					
3301108	Cantagalo	RJ	30	3062	None					
3301108	Cantagalo	RJ	60	1200	None					
3301108	Cantagalo	RJ	120	357	None					
3301108	Cantagalo	RJ	120+	57	None					
3301108	Cantagalo	RJ	Total	5639	27					
3300936	Carapebus	RJ	5	583	None					
3300936	Carapebus	RJ	30	1541	None					
3300936	Carapebus	RJ	60	1477	None					
3300936	Carapebus	RJ	120	405	None					
3300936	Carapebus	RJ	120+	40	None					
3300936	Carapebus	RJ	Total	4045	34					
3301157	Cardoso Moreira	RJ	5	874	None					
3301157	Cardoso Moreira	RJ	30	1733	None					
3301157	Cardoso Moreira	RJ	60	311	None					
3301157	Cardoso Moreira	RJ	120	163	None					
3301157	Cardoso Moreira	RJ	120+	32	None					
3301157	Cardoso Moreira	RJ	Total	3114	21					
3301207	Carmo	RJ	5	1177	None					
3301207	Carmo	RJ	30	3945	None					
3301207	Carmo	RJ	60	800	None					
3301207	Carmo	RJ	120	190	None					
3301207	Carmo	RJ	120+	50	None					
3301207	Carmo	RJ	Total	6161	22					
3301306	Casimiro de Abreu	RJ	5	2056	None					
3301306	Casimiro de Abreu	RJ	30	8281	None					
3301306	Casimiro de Abreu	RJ	60	1853	None					
3301306	Casimiro de Abreu	RJ	120	864	None					
3301306	Casimiro de Abreu	RJ	120+	73	None					
3301306	Casimiro de Abreu	RJ	Total	13127	25					
3300951	Comendador Levy Gasparian	RJ	5	430	None					
3300951	Comendador Levy Gasparian	RJ	30	1588	None					
3300951	Comendador Levy Gasparian	RJ	60	353	None					
3300951	Comendador Levy Gasparian	RJ	120	87	None					
3300951	Comendador Levy Gasparian	RJ	120+	6	None					
3300951	Comendador Levy Gasparian	RJ	Total	2465	22					
3301405	Conceição de Macabu	RJ	5	1234	None					
3301405	Conceição de Macabu	RJ	30	3252	None					
3301405	Conceição de Macabu	RJ	60	1847	None					
3301405	Conceição de Macabu	RJ	120	837	None					
3301405	Conceição de Macabu	RJ	120+	46	None					
3301405	Conceição de Macabu	RJ	Total	7217	31					
3301204	Cordeiro	RJ	5	905	None					
3301204	Cordeiro	RJ	30	5574	None					
3301204	Cordeiro	RJ	60	996	None					
3301204	Cordeiro	RJ	120	353	None					
3301204	Cordeiro	RJ	120+	50	None					
3301204	Cordeiro	RJ	Total	7877	24					
3301603	Duas Barras	RJ	5	985	None					
3301603	Duas Barras	RJ	30	2199	None					
3301603	Duas Barras	RJ	60	656	None					
3301603	Duas Barras	RJ	120	265	None					
3301603	Duas Barras	RJ	120+	29	None					
3301603	Duas Barras	RJ	Total	4135	24					
3301702	Duque de Caxias	RJ	5	17801	None					
3301702	Duque de Caxias	RJ	30	85312	None					
3301702	Duque de Caxias	RJ	60	75248	None					
3301702	Duque de Caxias	RJ	120	66339	None					
3301702	Duque de Caxias	RJ	120+	16911	None					
3301702	Duque de Caxias	RJ	Total	261610	50					
3301801	Engenheiro Paulo de Frontin	RJ	5	592	None					
3301801	Engenheiro Paulo de Frontin	RJ	30	2312	None					
3301801	Engenheiro Paulo de Frontin	RJ	60	916	None					
3301801	Engenheiro Paulo de Frontin	RJ	120	245	None					
3301801	Engenheiro Paulo de Frontin	RJ	120+	92	None					
3301801	Engenheiro Paulo de Frontin	RJ	Total	4156	28					
3301850	Guapimirim	RJ	5	2206	None					
3301850	Guapimirim	RJ	30	8053	None					
3301850	Guapimirim	RJ	60	3020	None					
3301850	Guapimirim	RJ	120	1755	None					
3301850	Guapimirim	RJ	120+	959	None					
3301850	Guapimirim	RJ	Total	15993	35					
3301876	Iguaba Grande	RJ	5	624	None					
3301876	Iguaba Grande	RJ	30	3560	None					
3301876	Iguaba Grande	RJ	60	1464	None					
3301876	Iguaba Grande	RJ	120	297	None					
3301876	Iguaba Grande	RJ	120+	131	None					
3301876	Iguaba Grande	RJ	Total	6075	29					
3301900	Itaboraí	RJ	5	6079	None					
3301900	Itaboraí	RJ	30	25816	None					
3301900	Itaboraí	RJ	60	20975	None					
3301900	Itaboraí	RJ	120	17320	None					
3301900	Itaboraí	RJ	120+	4839	None					
3301900	Itaboraí	RJ	Total	75030	47					
3302007	Itaguaí	RJ	5	2865	None					
3302007	Itaguaí	RJ	30	18328	None					
3302007	Itaguaí	RJ	60	9337	None					
3302007	Itaguaí	RJ	120	2674	None					
3302007	Itaguaí	RJ	120+	860	None					
3302007	Itaguaí	RJ	Total	34065	32					
3302056	Italva	RJ	5	1282	None					
3302056	Italva	RJ	30	2557	None					
3302056	Italva	RJ	60	414	None					
3302056	Italva	RJ	120	142	None					
3302056	Italva	RJ	120+	31	None					
3302056	Italva	RJ	Total	4427	19					
3302106	Itaocara	RJ	5	2026	None					
3302106	Itaocara	RJ	30	5016	None					
3302106	Itaocara	RJ	60	786	None					
3302106	Itaocara	RJ	120	133	None					
3302106	Itaocara	RJ	120+	52	None					
3302106	Itaocara	RJ	Total	8013	19					
3302205	Itaperuna	RJ	5	4258	None					
3302205	Itaperuna	RJ	30	21343	None					
3302205	Itaperuna	RJ	60	5354	None					
3302205	Itaperuna	RJ	120	694	None					
3302205	Itaperuna	RJ	120+	191	None					
3302205	Itaperuna	RJ	Total	31840	23					
3302254	Itatiaia	RJ	5	1216	None					
3302254	Itatiaia	RJ	30	6013	None					
3302254	Itatiaia	RJ	60	2590	None					
3302254	Itatiaia	RJ	120	410	None					
3302254	Itatiaia	RJ	120+	59	None					
3302254	Itatiaia	RJ	Total	10288	26					
3302270	Japeri	RJ	5	1062	None					
3302270	Japeri	RJ	30	6635	None					
3302270	Japeri	RJ	60	5172	None					
3302270	Japeri	RJ	120	8823	None					
3302270	Japeri	RJ	120+	5638	None					
3302270	Japeri	RJ	Total	27329	67					
3302304	Laje do Muriaé	RJ	5	433	None					
3302304	Laje do Muriaé	RJ	30	1613	None					
3302304	Laje do Muriaé	RJ	60	387	None					
3302304	Laje do Muriaé	RJ	120	69	None					
3302304	Laje do Muriaé	RJ	120+	16	None					
3302304	Laje do Muriaé	RJ	Total	2517	22					
3302403	Macaé	RJ	5	6125	None					
3302403	Macaé	RJ	30	35485	None					
3302403	Macaé	RJ	60	19903	None					
3302403	Macaé	RJ	120	6219	None					
3302403	Macaé	RJ	120+	683	None					
3302403	Macaé	RJ	Total	68415	32					
3302452	Macuco	RJ	5	337	None					
3302452	Macuco	RJ	30	959	None					
3302452	Macuco	RJ	60	197	None					
3302452	Macuco	RJ	120	60	None					
3302452	Macuco	RJ	120+	21	None					
3302452	Macuco	RJ	Total	1574	22					
3302502	Magé	RJ	5	6027	None					
3302502	Magé	RJ	30	26868	None					
3302502	Magé	RJ	60	14912	None					
3302502	Magé	RJ	120	12942	None					
3302502	Magé	RJ	120+	6582	None					
3302502	Magé	RJ	Total	67331	46					
3302601	Mangaratiba	RJ	5	1664	None					
3302601	Mangaratiba	RJ	30	6658	None					
3302601	Mangaratiba	RJ	60	2836	None					
3302601	Mangaratiba	RJ	120	1242	None					
3302601	Mangaratiba	RJ	120+	343	None					
3302601	Mangaratiba	RJ	Total	12743	32					
3302700	Maricá	RJ	5	3113	None					
3302700	Maricá	RJ	30	17473	None					
3302700	Maricá	RJ	60	9787	None					
3302700	Maricá	RJ	120	8906	None					
3302700	Maricá	RJ	120+	2893	None					
3302700	Maricá	RJ	Total	42172	45					
3302809	Mendes	RJ	5	776	None					
3302809	Mendes	RJ	30	3358	None					
3302809	Mendes	RJ	60	1401	None					
3302809	Mendes	RJ	120	388	None					
3302809	Mendes	RJ	120+	133	None					
3302809	Mendes	RJ	Total	6055	29					
3302858	Mesquita	RJ	5	3507	None					
3302858	Mesquita	RJ	30	18540	None					
3302858	Mesquita	RJ	60	15924	None					
3302858	Mesquita	RJ	120	15390	None					
3302858	Mesquita	RJ	120+	3079	None					
3302858	Mesquita	RJ	Total	56440	50					
3302908	Miguel Pereira	RJ	5	1178	None					
3302908	Miguel Pereira	RJ	30	4455	None					
3302908	Miguel Pereira	RJ	60	1641	None					
3302908	Miguel Pereira	RJ	120	353	None					
3302908	Miguel Pereira	RJ	120+	176	None					
3302908	Miguel Pereira	RJ	Total	7802	27					
3303005	Miracema	RJ	5	2026	None					
3303005	Miracema	RJ	30	6082	None					
3303005	Miracema	RJ	60	943	None					
3303005	Miracema	RJ	120	178	None					
3303005	Miracema	RJ	120+	83	None					
3303005	Miracema	RJ	Total	9311	20					
3303104	Natividade	RJ	5	946	None					
3303104	Natividade	RJ	30	3039	None					
3303104	Natividade	RJ	60	663	None					
3303104	Natividade	RJ	120	189	None					
3303104	Natividade	RJ	120+	24	None					
3303104	Natividade	RJ	Total	4860	22					
3303203	Nilópolis	RJ	5	3273	None					
3303203	Nilópolis	RJ	30	17607	None					
3303203	Nilópolis	RJ	60	14492	None					
3303203	Nilópolis	RJ	120	15791	None					
3303203	Nilópolis	RJ	120+	1732	None					
3303203	Nilópolis	RJ	Total	52896	49					
3303302	Niterói	RJ	5	8033	None					
3303302	Niterói	RJ	30	66127	None					
3303302	Niterói	RJ	60	67797	None					
3303302	Niterói	RJ	120	39154	None					
3303302	Niterói	RJ	120+	5389	None					
3303302	Niterói	RJ	Total	186500	45					
3303401	Nova Friburgo	RJ	5	8438	None					
3303401	Nova Friburgo	RJ	30	38851	None					
3303401	Nova Friburgo	RJ	60	14565	None					
3303401	Nova Friburgo	RJ	120	3103	None					
3303401	Nova Friburgo	RJ	120+	579	None					
3303401	Nova Friburgo	RJ	Total	65534	26					
3303500	Nova Iguaçu	RJ	5	15120	None					
3303500	Nova Iguaçu	RJ	30	66247	None					
3303500	Nova Iguaçu	RJ	60	64529	None					
3303500	Nova Iguaçu	RJ	120	61707	None					
3303500	Nova Iguaçu	RJ	120+	30581	None					
3303500	Nova Iguaçu	RJ	Total	238184	56					
3303609	Paracambi	RJ	5	1220	None					
3303609	Paracambi	RJ	30	7172	None					
3303609	Paracambi	RJ	60	2191	None					
3303609	Paracambi	RJ	120	1921	None					
3303609	Paracambi	RJ	120+	455	None					
3303609	Paracambi	RJ	Total	12959	35					
3303708	Paraíba do Sul	RJ	5	1648	None					
3303708	Paraíba do Sul	RJ	30	7292	None					
3303708	Paraíba do Sul	RJ	60	2363	None					
3303708	Paraíba do Sul	RJ	120	388	None					
3303708	Paraíba do Sul	RJ	120+	118	None					
3303708	Paraíba do Sul	RJ	Total	11809	25					
3303807	Paraty	RJ	5	1920	None					
3303807	Paraty	RJ	30	8175	None					
3303807	Paraty	RJ	60	1892	None					
3303807	Paraty	RJ	120	387	None					
3303807	Paraty	RJ	120+	89	None					
3303807	Paraty	RJ	Total	12464	23					
3303856	Paty do Alferes	RJ	5	1394	None					
3303856	Paty do Alferes	RJ	30	5345	None					
3303856	Paty do Alferes	RJ	60	1901	None					
3303856	Paty do Alferes	RJ	120	448	None					
3303856	Paty do Alferes	RJ	120+	53	None					
3303856	Paty do Alferes	RJ	Total	9142	25					
3303906	Petrópolis	RJ	5	7354	None					
3303906	Petrópolis	RJ	30	44862	None					
3303906	Petrópolis	RJ	60	31783	None					
3303906	Petrópolis	RJ	120	11804	None					
3303906	Petrópolis	RJ	120+	2476	None					
3303906	Petrópolis	RJ	Total	98280	37					
3303955	Pinheiral	RJ	5	543	None					
3303955	Pinheiral	RJ	30	2965	None					
3303955	Pinheiral	RJ	60	1990	None					
3303955	Pinheiral	RJ	120	672	None					
3303955	Pinheiral	RJ	120+	21	None					
3303955	Pinheiral	RJ	Total	6192	33					
3304003	Piraí	RJ	5	1083	None					
3304003	Piraí	RJ	30	4962	None					
3304003	Piraí	RJ	60	1820	None					
3304003	Piraí	RJ	120	518	None					
3304003	Piraí	RJ	120+	58	None					
3304003	Piraí	RJ	Total	8441	27					
3304102	Porciúncula	RJ	5	953	None					
3304102	Porciúncula	RJ	30	3838	None					
3304102	Porciúncula	RJ	60	412	None					
3304102	Porciúncula	RJ	120	81	None					
3304102	Porciúncula	RJ	120+	43	None					
3304102	Porciúncula	RJ	Total	5327	19					
3304110	Porto Real	RJ	5	990	None					
3304110	Porto Real	RJ	30	4043	None					
3304110	Porto Real	RJ	60	914	None					
3304110	Porto Real	RJ	120	151	None					
3304110	Porto Real	RJ	120+	13	None					
3304110	Porto Real	RJ	Total	6112	22					
3304128	Quatis	RJ	5	593	None					
3304128	Quatis	RJ	30	2959	None					
3304128	Quatis	RJ	60	994	None					
3304128	Quatis	RJ	120	117	None					
3304128	Quatis	RJ	120+	11	None					
3304128	Quatis	RJ	Total	4675	24					
3304144	Queimados	RJ	5	2128	None					
3304144	Queimados	RJ	30	11837	None					
3304144	Queimados	RJ	60	8412	None					
3304144	Queimados	RJ	120	13747	None					
3304144	Queimados	RJ	120+	5664	None					
3304144	Queimados	RJ	Total	41788	60					
3304151	Quissamã	RJ	5	1370	None					
3304151	Quissamã	RJ	30	3134	None					
3304151	Quissamã	RJ	60	700	None					
3304151	Quissamã	RJ	120	375	None					
3304151	Quissamã	RJ	120+	58	None					
3304151	Quissamã	RJ	Total	5637	23					
3304201	Resende	RJ	5	4158	None					
3304201	Resende	RJ	30	24451	None					
3304201	Resende	RJ	60	13515	None					
3304201	Resende	RJ	120	1343	None					
3304201	Resende	RJ	120+	167	None					
3304201	Resende	RJ	Total	43634	27					
3304300	Rio Bonito	RJ	5	2163	None					
3304300	Rio Bonito	RJ	30	10626	None					
3304300	Rio Bonito	RJ	60	3412	None					
3304300	Rio Bonito	RJ	120	1073	None					
3304300	Rio Bonito	RJ	120+	310	None					
3304300	Rio Bonito	RJ	Total	17585	28					
3304409	Rio Claro	RJ	5	1061	None					
3304409	Rio Claro	RJ	30	2774	None					
3304409	Rio Claro	RJ	60	1104	None					
3304409	Rio Claro	RJ	120	632	None					
3304409	Rio Claro	RJ	120+	74	None					
3304409	Rio Claro	RJ	Total	5645	30					
3304508	Rio das Flores	RJ	5	683	None					
3304508	Rio das Flores	RJ	30	2008	None					
3304508	Rio das Flores	RJ	60	309	None					
3304508	Rio das Flores	RJ	120	36	None					
3304508	Rio das Flores	RJ	120+	16	None					
3304508	Rio das Flores	RJ	Total	3052	19					
3304524	Rio das Ostras	RJ	5	3810	None					
3304524	Rio das Ostras	RJ	30	19213	None					
3304524	Rio das Ostras	RJ	60	9169	None					
3304524	Rio das Ostras	RJ	120	4679	None					
3304524	Rio das Ostras	RJ	120+	648	None					
3304524	Rio das Ostras	RJ	Total	37518	34					
3304557	Rio de Janeiro	RJ	5	120987	None					
3304557	Rio de Janeiro	RJ	30	671908	None					
3304557	Rio de Janeiro	RJ	60	748741	None					
3304557	Rio de Janeiro	RJ	120	440738	None					
3304557	Rio de Janeiro	RJ	120+	82500	None					
3304557	Rio de Janeiro	RJ	Total	2064874	46					
3304607	Santa Maria Madalena	RJ	5	612	None					
3304607	Santa Maria Madalena	RJ	30	2613	None					
3304607	Santa Maria Madalena	RJ	60	410	None					
3304607	Santa Maria Madalena	RJ	120	156	None					
3304607	Santa Maria Madalena	RJ	120+	58	None					
3304607	Santa Maria Madalena	RJ	Total	3849	23					
3304706	Santo Antônio de Pádua	RJ	5	2426	None					
3304706	Santo Antônio de Pádua	RJ	30	8828	None					
3304706	Santo Antônio de Pádua	RJ	60	1492	None					
3304706	Santo Antônio de Pádua	RJ	120	451	None					
3304706	Santo Antônio de Pádua	RJ	120+	88	None					
3304706	Santo Antônio de Pádua	RJ	Total	13284	21					
3304805	São Fidélis	RJ	5	2240	None					
3304805	São Fidélis	RJ	30	6606	None					
3304805	São Fidélis	RJ	60	1372	None					
3304805	São Fidélis	RJ	120	503	None					
3304805	São Fidélis	RJ	120+	205	None					
3304805	São Fidélis	RJ	Total	10925	23					
3304755	São Francisco de Itabapoana	RJ	5	2119	None					
3304755	São Francisco de Itabapoana	RJ	30	5877	None					
3304755	São Francisco de Itabapoana	RJ	60	2281	None					
3304755	São Francisco de Itabapoana	RJ	120	424	None					
3304755	São Francisco de Itabapoana	RJ	120+	186	None					
3304755	São Francisco de Itabapoana	RJ	Total	10886	25					
3304904	São Gonçalo	RJ	5	14508	None					
3304904	São Gonçalo	RJ	30	92721	None					
3304904	São Gonçalo	RJ	60	128536	None					
3304904	São Gonçalo	RJ	120	88933	None					
3304904	São Gonçalo	RJ	120+	17979	None					
3304904	São Gonçalo	RJ	Total	342676	52					
3305000	São João da Barra	RJ	5	2027	None					
3305000	São João da Barra	RJ	30	5055	None					
3305000	São João da Barra	RJ	60	1761	None					
3305000	São João da Barra	RJ	120	643	None					
3305000	São João da Barra	RJ	120+	117	None					
3305000	São João da Barra	RJ	Total	9603	26					
3305109	São João de Meriti	RJ	5	8237	None					
3305109	São João de Meriti	RJ	30	49501	None					
3305109	São João de Meriti	RJ	60	48501	None					
3305109	São João de Meriti	RJ	120	44408	None					
3305109	São João de Meriti	RJ	120+	7746	None					
3305109	São João de Meriti	RJ	Total	158393	51					
3305133	São José de Ubá	RJ	5	539	None					
3305133	São José de Ubá	RJ	30	1863	None					
3305133	São José de Ubá	RJ	60	306	None					
3305133	São José de Ubá	RJ	120	60	None					
3305133	São José de Ubá	RJ	120+	2	None					
3305133	São José de Ubá	RJ	Total	2771	20					
3305158	São José do Vale do Rio Preto	RJ	5	1570	None					
3305158	São José do Vale do Rio Preto	RJ	30	3592	None					
3305158	São José do Vale do Rio Preto	RJ	60	1033	None					
3305158	São José do Vale do Rio Preto	RJ	120	387	None					
3305158	São José do Vale do Rio Preto	RJ	120+	163	None					
3305158	São José do Vale do Rio Preto	RJ	Total	6744	25					
3305208	São Pedro da Aldeia	RJ	5	3746	None					
3305208	São Pedro da Aldeia	RJ	30	17177	None					
3305208	São Pedro da Aldeia	RJ	60	7174	None					
3305208	São Pedro da Aldeia	RJ	120	1261	None					
3305208	São Pedro da Aldeia	RJ	120+	429	None					
3305208	São Pedro da Aldeia	RJ	Total	29787	27					
3305307	São Sebastião do Alto	RJ	5	473	None					
3305307	São Sebastião do Alto	RJ	30	1688	None					
3305307	São Sebastião do Alto	RJ	60	281	None					
3305307	São Sebastião do Alto	RJ	120	62	None					
3305307	São Sebastião do Alto	RJ	120+	27	None					
3305307	São Sebastião do Alto	RJ	Total	2532	21					
